message,label
"SBI: Your A/c XX8993 debited by INR 134,583 on 08-Dec for UPI txn.",1
"Payment of INR 1,091 received from Neha into A/c XX3958.",1
"AxisBk: INR 130,831 credited to A/c XX2929 on 09-May by NEFT from Zomato. UTR 333844962406. Bal Rs.147,249.",1
"HDFC Bank: UPI: Rs.7,916.31 transferred to Paytm. Ref 3615507143. A/c XX5315. Avl Bal Rs.36,107.38.",1
"Alert: Unusual sign-in attempt detected on your account. If not you, reset password.",0
"OTP ALERT: txn of Rs 9,299.39 debited from A/c XX4853 using UPI.",1
"You have spent Rs.42,818.57 at BigBasket on 14-Nov. A/c XX8601.",1
"INR 40,816.10 received in your Paytm Wallet from Priya.",1
"Alert: Unusual sign-in attempt detected on your account. If not you, reset password.",0
"Rs 141,872 credited to your A/c XX8734 via NEFT. Available balance Rs 18,102.",1
"Hi Amit, your KYC is pending. Please update within 7 days.",0
"Exclusive offer! Flat Rs 5,357.39 cashback on first purchase. T&C apply.",0
Reminder: Your appointment is scheduled for 10 AM.,0
"Offer: Refer & earn Rs 118,460 when your friend signs up. Use code SAVE20.",0
Your OTP for login is 453929. Do not share it with anyone.,0
"OTP ALERT: txn of Rs 169,111 debited from A/c XX9168 using UPI.",1
"AxisBk: INR 11,614.88 credited to A/c XX7499 on 25-Jun by NEFT from Amit. UTR 399076280763. Bal Rs.30,262.39.",1
Your OTP for login is 653451. Do not share it with anyone.,0
"Offer: Refer & earn Rs 178,840 when your friend signs up. Use code REFER100.",0
"IMPS of Rs 49,947.59 successful to A/c ending 3650. Ref 7248493644.",1
"बधाई हो! आप Google Gemini के Rs. 38,078 मूल्य के 18 महीने के मुफ़्त प्रो प्लान के लिए पात्र हैं।",0
"AxisBk: INR 35,137.91 credited to A/c XX6751 on 01-Mar by NEFT from Suman. UTR 823986836311. Bal Rs.89,092.",1
"AxisBk: INR 46,123.12 credited to A/c XX1305 on 24-Dec by NEFT from Google Pay. UTR 412765116162. Bal Rs.106,297.",1
"Hi Paytm, your KYC is pending. Please update within 7 days.",0
"HDFC Bank: UPI: Rs.44,200.11 transferred to Rahul. Ref 5930425078. A/c XX3929. Avl Bal Rs.19,540.22.",1
"IMPS of Rs 1,208 successful to A/c ending 2925. Ref 6236751117.",1
"IMPS of Rs 15,757.30 successful to A/c ending 6345. Ref 5052536540.",1
"SBI: Your A/c XX3527 debited by INR 130,660 on 21-Jun for UPI txn.",1
"Rs 31,715.56 credited to your A/c XX1832 via NEFT. Available balance Rs 24,431.71.",1
"HDFC Bank: UPI: Rs.12,531.69 transferred to PhonePe. Ref 7225596472. A/c XX8234. Avl Bal Rs.37,499.25.",1
"INR 14,252.14 received in your Paytm Wallet from Google Pay.",1
"HDFC Bank: UPI: Rs.19,858.31 transferred to Amit. Ref 5277846424. A/c XX8752. Avl Bal Rs.46,840.32.",1
Reminder: Your appointment is scheduled for 6 PM.,0
"SBI: Your A/c XX1392 debited by INR 33,144 on 23-Mar for UPI txn.",1
"Exclusive offer! Flat Rs 18,318 cashback on first purchase. T&C apply.",0
"Payment of INR 104,172 received from Rahul into A/c XX7059.",1
"Alert: Unusual sign-in attempt detected on your account. If not you, reset password.",0
"Alert: Unusual sign-in attempt detected on your account. If not you, reset password.",0
"बधाई हो! आप Google Gemini के Rs. 34,094 मूल्य के 18 महीने के मुफ़्त प्रो प्लान के लिए पात्र हैं।",0
"Payment of INR 35,112.35 received from Zomato into A/c XX5729.",1
"Congratulations! Get Rs 52,996 OFF on your next recharge. Use code SAVE668.",0
"IMPS of Rs 113,214 successful to A/c ending 1855. Ref 8524625316.",1
"Your A/c XX7874 has been debited by Rs 46,898 towards payment to Flipkart.",1
"Alert: Unusual sign-in attempt detected on your account. If not you, reset password.",0
Reminder: Your appointment is scheduled for 3 PM.,0
Your order #9944 has been shipped and will be delivered by 12-Sep.,0
Your order #7366 has been shipped and will be delivered by 24-Jun.,0
"Your A/c XX5166 has been debited by Rs 194,654 towards payment to Swiggy.",1
Your OTP for login is 651046. Do not share it with anyone.,0
"Exclusive offer! Flat Rs 186,450 cashback on first purchase. T&C apply.",0
Your OTP for login is 248728. Do not share it with anyone.,0
"Alert: Unusual sign-in attempt detected on your account. If not you, reset password.",0
"Your A/c XX4120 has been debited by Rs 157,777 towards payment to Uber.",1
"OTP ALERT: txn of Rs 113,631 debited from A/c XX1324 using UPI.",1
"OTP ALERT: txn of Rs 4,486.81 debited from A/c XX5256 using UPI.",1
"HDFC Bank: UPI: Rs.20,034.04 transferred to Google Pay. Ref 5919148165. A/c XX1852. Avl Bal Rs.144,340.",1
Your order #3140 has been shipped and will be delivered by 05-Jan.,0
Your order #2505 has been shipped and will be delivered by 25-Jun.,0
Your order #2502 has been shipped and will be delivered by 23-Feb.,0
"INR 75,632 received in your Paytm Wallet from Karan.",1
"SBI: Your A/c XX4524 debited by INR 47,262.19 on 19-Jun for UPI txn.",1
"Your A/c XX7876 has been debited by Rs 20,259.37 towards payment to OLA.",1
"SBI: Your A/c XX2124 debited by INR 134,611 on 09-Jul for UPI txn.",1
"SBI: Your A/c XX9906 debited by INR 2,803.22 on 04-Jan for UPI txn.",1
Reminder: Your appointment is scheduled for tomorrow.,0
"You have spent Rs.180,495 at Flipkart on 23-Oct. A/c XX1029.",1
Your OTP for login is 731907. Do not share it with anyone.,0
"Flash Sale: Get up to Rs 1,007.51 off. Visit jio.com/r/ChYTHwGjb to claim the discount.",0
Your order #4172 has been shipped and will be delivered by 23-Jun.,0
Congratulations! Get Rs 431.35 OFF on your next recharge. Use code SAVE737.,0
"SBI: Your A/c XX6172 debited by INR 44,664.59 on 26-Aug for UPI txn.",1
"You have spent Rs.130,322 at Dominos on 18-Apr. A/c XX9724.",1
Reminder: Your appointment is scheduled for tomorrow.,0
"Exclusive offer! Flat Rs 55,993 cashback on first purchase. T&C apply.",0
"Rs 127,803 credited to your A/c XX2284 via NEFT. Available balance Rs 117,170.",1
"INR 75,545 received in your Paytm Wallet from Ramesh.",1
"HDFC Bank: UPI: Rs.33,927.53 transferred to Ankit. Ref 1235286733. A/c XX6053. Avl Bal Rs.174,894.",1
"HDFC Bank: UPI: Rs.114,145 transferred to Karan. Ref 5668747327. A/c XX3422. Avl Bal Rs.41,129.98.",1
Your order #7313 has been shipped and will be delivered by 05-Jul.,0
Your order #9907 has been shipped and will be delivered by 03-Apr.,0
Reminder: Your appointment is scheduled for 10 AM.,0
"Hi Rahul, your KYC is pending. Please update within 7 days.",0
"AxisBk: INR 46,809.73 credited to A/c XX4371 on 08-Dec by NEFT from PhonePe. UTR 192102264264. Bal Rs.958.49.",1
Your OTP for login is 318660. Do not share it with anyone.,0
"SBI: Your A/c XX7551 debited by INR 187,264 on 17-Dec for UPI txn.",1
"SBI: Your A/c XX3750 debited by INR 37,269.71 on 21-Feb for UPI txn.",1
"INR 75,665 received in your Paytm Wallet from Google Pay.",1
Your OTP for login is 616137. Do not share it with anyone.,0
"You have spent Rs.149,534 at Amazon on 03-Aug. A/c XX4747.",1
"Flash Sale: Get up to Rs 26,867.97 off. Visit example.com/deal to claim the discount.",0
"Hi Neha, your KYC is pending. Please update within 7 days.",0
"बधाई हो! आप Google Gemini के Rs. 23,102 मूल्य के 18 महीने के मुफ़्त प्रो प्लान के लिए पात्र हैं।",0
"Hi Karan, your KYC is pending. Please update within 7 days.",0
"Alert: Unusual sign-in attempt detected on your account. If not you, reset password.",0
"INR 70,162 received in your Paytm Wallet from Google Pay.",1
"IMPS of Rs 166,289 successful to A/c ending 8244. Ref 2698502431.",1
"INR 66,588 received in your Paytm Wallet from Karan.",1
"SBI: Your A/c XX2753 debited by INR 22,202 on 11-Oct for UPI txn.",1
"Rs 14,117.64 credited to your A/c XX7459 via NEFT. Available balance Rs 21,591.46.",1
"AxisBk: INR 189 credited to A/c XX4300 on 26-Mar by NEFT from Priya. UTR 296352752006. Bal Rs.161,001.",1
"OTP ALERT: txn of Rs 11,485 debited from A/c XX3926 using UPI.",1
"Payment of INR 32,173.50 received from Rahul into A/c XX9123.",1
"Rs 187,915 credited to your A/c XX6268 via NEFT. Available balance Rs 122,005.",1
"बधाई हो! आप Google Gemini के Rs. 26,268 मूल्य के 18 महीने के मुफ़्त प्रो प्लान के लिए पात्र हैं।",0
"Hi PhonePe, your KYC is pending. Please update within 7 days.",0
"OTP ALERT: txn of Rs 108,619 debited from A/c XX9443 using UPI.",1
"Your A/c XX2230 has been debited by Rs 137,246 towards payment to Zomato.",1
"Offer: Refer & earn Rs 69,660 when your friend signs up. Use code WELCOME50.",0
Your order #8404 has been shipped and will be delivered by 14-Aug.,0
Your order #6942 has been shipped and will be delivered by 23-May.,0
"Congratulations! Get Rs 7,170 OFF on your next recharge. Use code SAVE308.",0
Your OTP for login is 493262. Do not share it with anyone.,0
"Hi Paytm, your KYC is pending. Please update within 7 days.",0
"INR 104,910 received in your Paytm Wallet from Google Pay.",1
"AxisBk: INR 18,078 credited to A/c XX6090 on 11-Feb by NEFT from Paytm. UTR 110551644485. Bal Rs.74,015.",1
"Flash Sale: Get up to Rs 42,846 off. Visit example.com/deal to claim the discount.",0
Your order #7623 has been shipped and will be delivered by 02-Jun.,0
Reminder: Your appointment is scheduled for tomorrow.,0
"HDFC Bank: UPI: Rs.82,469 transferred to Suman. Ref 4032501215. A/c XX8531. Avl Bal Rs.116,023.",1
"Offer: Refer & earn Rs 3,652.38 when your friend signs up. Use code STEAL.",0
"Your A/c XX1597 has been debited by Rs 167,498 towards payment to BigBasket.",1
"Your A/c XX9015 has been debited by Rs 1,277.98 towards payment to Dominos.",1
Your order #6444 has been shipped and will be delivered by 09-Jul.,0
"Flash Sale: Get up to Rs 130,387 off. Visit example.com/deal to claim the discount.",0
"AxisBk: INR 13,642.87 credited to A/c XX5551 on 22-Sep by NEFT from Suman. UTR 635678946910. Bal Rs.39,485.60.",1
"SBI: Your A/c XX8008 debited by INR 122,867 on 17-Dec for UPI txn.",1
"AxisBk: INR 6,344.53 credited to A/c XX6728 on 20-Nov by NEFT from Neha. UTR 422114338692. Bal Rs.2,195.53.",1
"Offer: Refer & earn Rs 48,336.81 when your friend signs up. Use code STEAL.",0
"Alert: Unusual sign-in attempt detected on your account. If not you, reset password.",0
"SBI: Your A/c XX5676 debited by INR 198,167 on 21-Jan for UPI txn.",1
"Hi Paytm, your KYC is pending. Please update within 7 days.",0
"HDFC Bank: UPI: Rs.40,101.44 transferred to Priya. Ref 8674352222. A/c XX6503. Avl Bal Rs.136,225.",1
Your order #5167 has been shipped and will be delivered by 21-Nov.,0
"Alert: Unusual sign-in attempt detected on your account. If not you, reset password.",0
"IMPS of Rs 82,454 successful to A/c ending 7780. Ref 2299780396.",1
"You have spent Rs.147,308 at BigBasket on 08-May. A/c XX4823.",1
"OTP ALERT: txn of Rs 49,276 debited from A/c XX6278 using UPI.",1
"You have spent Rs.2,276.89 at Dominos on 04-Apr. A/c XX2902.",1
"IMPS of Rs 40,958.06 successful to A/c ending 9970. Ref 7756237356.",1
"Offer: Refer & earn Rs 89,490 when your friend signs up. Use code STEAL.",0
"You have spent Rs.44,275.78 at Amazon on 09-Aug. A/c XX1731.",1
"Rs 106,670 credited to your A/c XX8644 via NEFT. Available balance Rs 34,011.87.",1
"You have spent Rs.133,667 at BigBasket on 04-May. A/c XX5985.",1
"Your A/c XX7391 has been debited by Rs 100,716 towards payment to Swiggy.",1
"HDFC Bank: UPI: Rs.134,598 transferred to Zomato. Ref 6383227541. A/c XX2548. Avl Bal Rs.21,251.43.",1
"Payment of INR 128,709 received from Google Pay into A/c XX8005.",1
"OTP ALERT: txn of Rs 147,137 debited from A/c XX9928 using UPI.",1
"Offer: Refer & earn Rs 49,856.94 when your friend signs up. Use code STEAL.",0
Reminder: Your appointment is scheduled for 3 PM.,0
"Alert: Unusual sign-in attempt detected on your account. If not you, reset password.",0
"Flash Sale: Get up to Rs 45,469 off. Visit oziva.me/iOZIVA/TJOUt to claim the discount.",0
"Payment of INR 6,833.71 received from Neha into A/c XX7852.",1
"बधाई हो! आप Google Gemini के Rs. 6,076 मूल्य के 18 महीने के मुफ़्त प्रो प्लान के लिए पात्र हैं।",0
"Exclusive offer! Flat Rs 105,301 cashback on first purchase. T&C apply.",0
Your order #4690 has been shipped and will be delivered by 11-Jan.,0
"Rs 34,849.47 credited to your A/c XX6518 via NEFT. Available balance Rs 14,676.66.",1
"Flash Sale: Get up to Rs 33,811.21 off. Visit bit.ly/deal123 to claim the discount.",0
"AxisBk: INR 33,382.65 credited to A/c XX4365 on 19-Apr by NEFT from Suman. UTR 485132297208. Bal Rs.32,461.",1
"बधाई हो! आप Google Gemini के Rs. 49,685 मूल्य के 18 महीने के मुफ़्त प्रो प्लान के लिए पात्र हैं।",0
"Congratulations! Get Rs 50,870 OFF on your next recharge. Use code SAVE897.",0
"AxisBk: INR 117.75 credited to A/c XX5673 on 14-Dec by NEFT from Zomato. UTR 963268767101. Bal Rs.119,287.",1
"INR 36,890.02 received in your Paytm Wallet from PhonePe.",1
"OTP ALERT: txn of Rs 19,095.30 debited from A/c XX8472 using UPI.",1
"You have spent Rs.126,819 at OLA on 22-Apr. A/c XX7750.",1
"IMPS of Rs 18,717.04 successful to A/c ending 2517. Ref 1661759010.",1
Your order #4493 has been shipped and will be delivered by 08-Mar.,0
"IMPS of Rs 130,368 successful to A/c ending 8692. Ref 2777816561.",1
"Exclusive offer! Flat Rs 1,884 cashback on first purchase. T&C apply.",0
"INR 47,898.72 received in your Paytm Wallet from Ramesh.",1
Reminder: Your appointment is scheduled for 3 PM.,0
"Payment of INR 1,161.68 received from Rahul into A/c XX4543.",1
"You have spent Rs.134,140 at Zomato on 18-Jul. A/c XX7204.",1
"SBI: Your A/c XX9376 debited by INR 21,453.31 on 06-Apr for UPI txn.",1
Reminder: Your appointment is scheduled for 6 PM.,0
"Flash Sale: Get up to Rs 163,565 off. Visit oziva.me/iOZIVA/TJOUt to claim the discount.",0
"SBI: Your A/c XX8147 debited by INR 31,138.61 on 01-Mar for UPI txn.",1
"INR 80,510 received in your Paytm Wallet from Karan.",1
Your order #1297 has been shipped and will be delivered by 09-Mar.,0
"Alert: Unusual sign-in attempt detected on your account. If not you, reset password.",0
"You have spent Rs.1,542 at BigBasket on 21-Aug. A/c XX3813.",1
"Alert: Unusual sign-in attempt detected on your account. If not you, reset password.",0
"Congratulations! Get Rs 111,108 OFF on your next recharge. Use code SAVE143.",0
"Alert: Unusual sign-in attempt detected on your account. If not you, reset password.",0
"AxisBk: INR 22,775 credited to A/c XX6785 on 22-Jul by NEFT from Ankit. UTR 321560527246. Bal Rs.104,719.",1
"Exclusive offer! Flat Rs 47,280.31 cashback on first purchase. T&C apply.",0
"Hi Ankit, your KYC is pending. Please update within 7 days.",0
"OTP ALERT: txn of Rs 176,883 debited from A/c XX5224 using UPI.",1
"Alert: Unusual sign-in attempt detected on your account. If not you, reset password.",0
"Flash Sale: Get up to Rs 67,344 off. Visit example.com/deal to claim the discount.",0
"You have spent Rs.18,035 at Myntra on 28-Apr. A/c XX3128.",1
"Rs 29,099 credited to your A/c XX1669 via NEFT. Available balance Rs 121,999.",1
"Offer: Refer & earn Rs 33,067.82 when your friend signs up. Use code WELCOME50.",0
Your OTP for login is 556367. Do not share it with anyone.,0
"Exclusive offer! Flat Rs 158,517 cashback on first purchase. T&C apply.",0
"Alert: Unusual sign-in attempt detected on your account. If not you, reset password.",0
"INR 113,755 received in your Paytm Wallet from Ramesh.",1
"Offer: Refer & earn Rs 46,725.92 when your friend signs up. Use code REFER100.",0
"INR 97,619 received in your Paytm Wallet from Rahul.",1
"OTP ALERT: txn of Rs 55,019 debited from A/c XX1953 using UPI.",1
"Rs 49,936.18 credited to your A/c XX7494 via NEFT. Available balance Rs 27,580.",1
"SBI: Your A/c XX9941 debited by INR 183,410 on 14-Aug for UPI txn.",1
"AxisBk: INR 14,078.07 credited to A/c XX6575 on 06-Feb by NEFT from Neha. UTR 650419622191. Bal Rs.108,011.",1
"Congratulations! Get Rs 40,101.67 OFF on your next recharge. Use code SAVE986.",0
"INR 4,579.16 received in your Paytm Wallet from Google Pay.",1
"HDFC Bank: UPI: Rs.40,196.59 transferred to Google Pay. Ref 6859578069. A/c XX6747. Avl Bal Rs.128,634.",1
"You have spent Rs.194,361 at Myntra on 14-Mar. A/c XX2600.",1
"Flash Sale: Get up to Rs 7,660 off. Visit jio.com/r/ChYTHwGjb to claim the discount.",0
"बधाई हो! आप Google Gemini के Rs. 61,646 मूल्य के 18 महीने के मुफ़्त प्रो प्लान के लिए पात्र हैं।",0
"OTP ALERT: txn of Rs 33,526.10 debited from A/c XX6940 using UPI.",1
"Your A/c XX8702 has been debited by Rs 57,736 towards payment to Swiggy.",1
"Offer: Refer & earn Rs 15,787.99 when your friend signs up. Use code SAVE20.",0
Your order #2659 has been shipped and will be delivered by 10-Jun.,0
"AxisBk: INR 40,641.92 credited to A/c XX4287 on 20-Jul by NEFT from Suman. UTR 639643241146. Bal Rs.3,479.23.",1
"IMPS of Rs 50,299 successful to A/c ending 3851. Ref 4580822352.",1
"Your A/c XX9871 has been debited by Rs 174,982 towards payment to Dominos.",1
"Exclusive offer! Flat Rs 22,623 cashback on first purchase. T&C apply.",0
"Rs 5,804.92 credited to your A/c XX1018 via NEFT. Available balance Rs 134,908.",1
"Hi Neha, your KYC is pending. Please update within 7 days.",0
"You have spent Rs.140,575 at BigBasket on 09-Mar. A/c XX2889.",1
"AxisBk: INR 31,913.15 credited to A/c XX2892 on 10-Jul by NEFT from Ramesh. UTR 390601954257. Bal Rs.124,153.",1
"INR 8,494 received in your Paytm Wallet from Amit.",1
"AxisBk: INR 46,749.44 credited to A/c XX2694 on 04-Aug by NEFT from PhonePe. UTR 216491042159. Bal Rs.167,359.",1
"INR 137,898 received in your Paytm Wallet from Karan.",1
"Hi Ankit, your KYC is pending. Please update within 7 days.",0
"You have spent Rs.129,696 at Flipkart on 18-Oct. A/c XX6533.",1
"बधाई हो! आप Google Gemini के Rs. 124,950 मूल्य के 18 महीने के मुफ़्त प्रो प्लान के लिए पात्र हैं।",0
"Alert: Unusual sign-in attempt detected on your account. If not you, reset password.",0
Your order #6256 has been shipped and will be delivered by 09-Dec.,0
"Payment of INR 32,504.51 received from Suman into A/c XX4490.",1
"Alert: Unusual sign-in attempt detected on your account. If not you, reset password.",0
Reminder: Your appointment is scheduled for 6 PM.,0
"Hi Ramesh, your KYC is pending. Please update within 7 days.",0
Your OTP for login is 451508. Do not share it with anyone.,0
"Alert: Unusual sign-in attempt detected on your account. If not you, reset password.",0
"You have spent Rs.36,698.88 at Myntra on 07-Mar. A/c XX9112.",1
"बधाई हो! आप Google Gemini के Rs. 117,569 मूल्य के 18 महीने के मुफ़्त प्रो प्लान के लिए पात्र हैं।",0
"Rs 117,918 credited to your A/c XX9775 via NEFT. Available balance Rs 24,248.",1
"Rs 52,899 credited to your A/c XX9779 via NEFT. Available balance Rs 19,754.",1
"Offer: Refer & earn Rs 21,277 when your friend signs up. Use code STEAL.",0
"Rs 97,431 credited to your A/c XX3318 via NEFT. Available balance Rs 43,511.",1
"बधाई हो! आप Google Gemini के Rs. 1,959 मूल्य के 18 महीने के मुफ़्त प्रो प्लान के लिए पात्र हैं।",0
"Alert: Unusual sign-in attempt detected on your account. If not you, reset password.",0
"HDFC Bank: UPI: Rs.61,824 transferred to Suman. Ref 1041842844. A/c XX4212. Avl Bal Rs.99,856.",1
"Offer: Refer & earn Rs 109,517 when your friend signs up. Use code STEAL.",0
"You have spent Rs.65,467 at Flipkart on 03-Jan. A/c XX4276.",1
Your OTP for login is 763821. Do not share it with anyone.,0
"Flash Sale: Get up to Rs 47,875.51 off. Visit example.com/deal to claim the discount.",0
"Offer: Refer & earn Rs 109,356 when your friend signs up. Use code STEAL.",0
"बधाई हो! आप Google Gemini के Rs. 43,377.96 मूल्य के 18 महीने के मुफ़्त प्रो प्लान के लिए पात्र हैं।",0
"HDFC Bank: UPI: Rs.124,370 transferred to Google Pay. Ref 7529678452. A/c XX1152. Avl Bal Rs.53,879.",1
"Hi Suman, your KYC is pending. Please update within 7 days.",0
"Exclusive offer! Flat Rs 162,845 cashback on first purchase. T&C apply.",0
"Exclusive offer! Flat Rs 140,251 cashback on first purchase. T&C apply.",0
Your order #3065 has been shipped and will be delivered by 04-Jun.,0
"Congratulations! Get Rs 194,084 OFF on your next recharge. Use code SAVE865.",0
"OTP ALERT: txn of Rs 98,118 debited from A/c XX5006 using UPI.",1
"Hi Paytm, your KYC is pending. Please update within 7 days.",0
"SBI: Your A/c XX2412 debited by INR 42,484 on 22-Aug for UPI txn.",1
"SBI: Your A/c XX9824 debited by INR 170,335 on 07-Feb for UPI txn.",1
"Flash Sale: Get up to Rs 30,055 off. Visit example.com/deal to claim the discount.",0
Your order #2343 has been shipped and will be delivered by 11-Mar.,0
"OTP ALERT: txn of Rs 39,216 debited from A/c XX8796 using UPI.",1
"Exclusive offer! Flat Rs 160,708 cashback on first purchase. T&C apply.",0
"Hi Priya, your KYC is pending. Please update within 7 days.",0
"Congratulations! Get Rs 20,148 OFF on your next recharge. Use code SAVE593.",0
"You have spent Rs.134,372 at Dominos on 07-Feb. A/c XX5140.",1
Your order #4972 has been shipped and will be delivered by 13-Mar.,0
"Your A/c XX3611 has been debited by Rs 34,811.53 towards payment to OLA.",1
"बधाई हो! आप Google Gemini के Rs. 150,568 मूल्य के 18 महीने के मुफ़्त प्रो प्लान के लिए पात्र हैं।",0
"Your A/c XX9418 has been debited by Rs 19,531 towards payment to Zomato.",1
"Hi Paytm, your KYC is pending. Please update within 7 days.",0
"Your A/c XX3068 has been debited by Rs 177,766 towards payment to Amazon.",1
"Offer: Refer & earn Rs 13,242.38 when your friend signs up. Use code SAVE20.",0
Reminder: Your appointment is scheduled for tomorrow.,0
"OTP ALERT: txn of Rs 114,765 debited from A/c XX8078 using UPI.",1
"Exclusive offer! Flat Rs 151,780 cashback on first purchase. T&C apply.",0
"Flash Sale: Get up to Rs 67,665 off. Visit oziva.me/iOZIVA/TJOUt to claim the discount.",0
"Congratulations! Get Rs 146,362 OFF on your next recharge. Use code SAVE215.",0
"HDFC Bank: UPI: Rs.39,633.50 transferred to Ramesh. Ref 8300300577. A/c XX5728. Avl Bal Rs.149,224.",1
"IMPS of Rs 83,716 successful to A/c ending 6354. Ref 9578627236.",1
"You have spent Rs.189,031 at Flipkart on 12-Feb. A/c XX6119.",1
"AxisBk: INR 59,766 credited to A/c XX5244 on 09-Jan by NEFT from Google Pay. UTR 490195233334. Bal Rs.35,730.33.",1
"You have spent Rs.190,483 at BigBasket on 27-Aug. A/c XX2622.",1
"INR 154,061 received in your Paytm Wallet from Zomato.",1
"Exclusive offer! Flat Rs 40,185 cashback on first purchase. T&C apply.",0
"IMPS of Rs 39,167.45 successful to A/c ending 8565. Ref 1069888983.",1
"Payment of INR 84,379 received from Swiggy into A/c XX7859.",1
"Congratulations! Get Rs 161,227 OFF on your next recharge. Use code SAVE257.",0
"Congratulations! Get Rs 157,485 OFF on your next recharge. Use code SAVE370.",0
"Rs 5,281 credited to your A/c XX4563 via NEFT. Available balance Rs 2,746.",1
"Rs 45,300 credited to your A/c XX1273 via NEFT. Available balance Rs 19,144.",1
"HDFC Bank: UPI: Rs.38,894 transferred to Ankit. Ref 7573691558. A/c XX9984. Avl Bal Rs.13,758.05.",1
Your OTP for login is 554504. Do not share it with anyone.,0
"INR 76,835 received in your Paytm Wallet from Neha.",1
"Your A/c XX3591 has been debited by Rs 144,180 towards payment to Dominos.",1
"SBI: Your A/c XX6925 debited by INR 99,240 on 19-Apr for UPI txn.",1
"You have spent Rs.98,079 at Uber on 10-Aug. A/c XX2376.",1
"OTP ALERT: txn of Rs 9,604.68 debited from A/c XX5379 using UPI.",1
Your order #6143 has been shipped and will be delivered by 28-Jun.,0
"Offer: Refer & earn Rs 10,518.15 when your friend signs up. Use code WELCOME50.",0
"IMPS of Rs 20,934.10 successful to A/c ending 4111. Ref 8666074487.",1
"Congratulations! Get Rs 28,090 OFF on your next recharge. Use code SAVE389.",0
"Flash Sale: Get up to Rs 152,647 off. Visit bit.ly/deal123 to claim the discount.",0
Reminder: Your appointment is scheduled for tomorrow.,0
बधाई हो! आप Google Gemini के Rs. 929 मूल्य के 18 महीने के मुफ़्त प्रो प्लान के लिए पात्र हैं।,0
"You have spent Rs.183,000 at Dominos on 26-Nov. A/c XX4393.",1
"Congratulations! Get Rs 47,235.36 OFF on your next recharge. Use code SAVE209.",0
"IMPS of Rs 144,753 successful to A/c ending 9741. Ref 5866075091.",1
"HDFC Bank: UPI: Rs.182,662 transferred to Rahul. Ref 4436189121. A/c XX5919. Avl Bal Rs.17,619.",1
"Rs 150,323 credited to your A/c XX7843 via NEFT. Available balance Rs 167,819.",1
Reminder: Your appointment is scheduled for 10 AM.,0
"बधाई हो! आप Google Gemini के Rs. 107,696 मूल्य के 18 महीने के मुफ़्त प्रो प्लान के लिए पात्र हैं।",0
"Hi PhonePe, your KYC is pending. Please update within 7 days.",0
Reminder: Your appointment is scheduled for tomorrow.,0
"Flash Sale: Get up to Rs 198,535 off. Visit example.com/deal to claim the discount.",0
"OTP ALERT: txn of Rs 115,972 debited from A/c XX9055 using UPI.",1
"INR 29,565 received in your Paytm Wallet from Priya.",1
"Flash Sale: Get up to Rs 20,255.68 off. Visit example.com/deal to claim the discount.",0
"HDFC Bank: UPI: Rs.73,530 transferred to Suman. Ref 2673174406. A/c XX7147. Avl Bal Rs.88,916.",1
"Exclusive offer! Flat Rs 51,821 cashback on first purchase. T&C apply.",0
"SBI: Your A/c XX6356 debited by INR 46,958 on 05-May for UPI txn.",1
"Alert: Unusual sign-in attempt detected on your account. If not you, reset password.",0
"Rs 94,744 credited to your A/c XX9664 via NEFT. Available balance Rs 154,389.",1
"Flash Sale: Get up to Rs 29,672.57 off. Visit jio.com/r/ChYTHwGjb to claim the discount.",0
"HDFC Bank: UPI: Rs.33,442 transferred to Ramesh. Ref 2432221894. A/c XX6231. Avl Bal Rs.19,257.02.",1
"INR 43,901.70 received in your Paytm Wallet from Swiggy.",1
"Congratulations! Get Rs 18,692 OFF on your next recharge. Use code SAVE587.",0
"IMPS of Rs 114,630 successful to A/c ending 5104. Ref 8095681651.",1
"HDFC Bank: UPI: Rs.15,221.46 transferred to Suman. Ref 7800879736. A/c XX7218. Avl Bal Rs.34,399.20.",1
"HDFC Bank: UPI: Rs.23,845.57 transferred to Zomato. Ref 8990100704. A/c XX8291. Avl Bal Rs.11,317.28.",1
"Congratulations! Get Rs 52,255 OFF on your next recharge. Use code SAVE844.",0
"Hi Suman, your KYC is pending. Please update within 7 days.",0
"You have spent Rs.98,493 at OLA on 24-Feb. A/c XX9518.",1
"IMPS of Rs 151,653 successful to A/c ending 1841. Ref 2632905061.",1
"बधाई हो! आप Google Gemini के Rs. 138,733 मूल्य के 18 महीने के मुफ़्त प्रो प्लान के लिए पात्र हैं।",0
"Congratulations! Get Rs 6,242.82 OFF on your next recharge. Use code SAVE202.",0
"बधाई हो! आप Google Gemini के Rs. 48,037.39 मूल्य के 18 महीने के मुफ़्त प्रो प्लान के लिए पात्र हैं।",0
"Hi Paytm, your KYC is pending. Please update within 7 days.",0
"बधाई हो! आप Google Gemini के Rs. 150,240 मूल्य के 18 महीने के मुफ़्त प्रो प्लान के लिए पात्र हैं।",0
"IMPS of Rs 163,361 successful to A/c ending 2771. Ref 7085004726.",1
"Flash Sale: Get up to Rs 25,790.73 off. Visit oziva.me/iOZIVA/TJOUt to claim the discount.",0
"AxisBk: INR 41,586.51 credited to A/c XX2479 on 20-Oct by NEFT from Paytm. UTR 608457480605. Bal Rs.43,213.86.",1
